# BANNER FILE NOT PROVIDED (-b option)
# BULK_EXTRACTOR-Version: 2.0.3
# Feature-Recorder: tcp
# Filename: otw_pt2.pcapng
# Histogram-File-Version: 1.1
n=1402	20.10.16.51 443 -> 192.168.125.132 58170 (TCP)
n=2	192.168.125.132 43480 -> 185.15.59.224 443 (TCP)
n=2	192.168.125.132 43718 -> 108.156.61.222 443 (TCP)
n=2	192.168.125.132 43965 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 44003 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 44103 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 47847 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 49379 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 50233 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 50543 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 51417 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 51570 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 51614 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 51918 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 52608 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 53145 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 53314 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 54195 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 55121 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 55182 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 55892 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 56211 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 56272 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 56694 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 57216 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 57939 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 58252 -> 20.10.16.51 443 (TCP)
n=2	192.168.125.132 58470 -> 142.250.179.164 443 (TCP)
n=2	192.168.125.132 58923 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.132 60887 -> 192.168.125.2 53 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 33453 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 34792 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 34815 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 34859 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 35060 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 35110 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 35127 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 36129 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 36852 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 37459 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 38717 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 38814 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 38888 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 39261 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 40706 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 41392 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 41571 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 41618 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 41778 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 41929 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 41954 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 42352 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 42510 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 43113 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 43317 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 43438 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 43965 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 44003 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 44103 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 47847 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 49379 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 50233 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 50543 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 51417 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 51570 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 51614 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 51918 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 52608 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 53145 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 53314 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 54195 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 55121 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 55182 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 55892 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 56211 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 56272 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 56694 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 57216 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 57939 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 58923 (UDP)
n=2	192.168.125.2 53 -> 192.168.125.132 60887 (UDP)
n=1	104.18.130.236 443 -> 192.168.125.132 41084 (TCP)
n=1	108.156.61.222 443 -> 192.168.125.132 43718 (TCP)
n=1	142.250.179.164 443 -> 192.168.125.132 58470 (TCP)
n=1	142.251.36.3 443 -> 192.168.125.132 33862 (TCP)
n=1	18.239.50.97 443 -> 192.168.125.132 41298 (TCP)
n=1	18.239.50.97 443 -> 192.168.125.132 41300 (TCP)
n=1	185.15.59.224 443 -> 192.168.125.132 43480 (TCP)
n=1	192.168.125.1 55398 -> 224.0.0.252 5355 (UDP)
n=1	192.168.125.1 68 -> 192.168.125.254 67 (UDP)
n=1	192.168.125.132 34252 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 35236 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 35273 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 35355 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 35537 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 36137 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 36230 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 36276 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 36856 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 37497 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 38966 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 39099 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 39790 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 40513 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 40577 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 40955 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 41104 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 41141 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 41395 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 42538 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 42970 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 43396 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 43702 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 44116 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 44282 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 44962 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 45156 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 45607 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 45962 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 46158 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 46261 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 46478 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 46575 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 46942 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 46947 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 46983 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 47821 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 48916 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 49811 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 50468 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 50702 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 51632 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 52692 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 53491 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 54645 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 54795 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 55618 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 56237 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 56746 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 57802 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 58173 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 58359 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 58664 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 59040 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 59719 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.132 60338 -> 192.168.125.2 53 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 34252 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 35236 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 35273 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 35355 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 35537 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 36137 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 36230 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 36276 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 36856 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 37497 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 38966 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 39099 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 39790 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 40513 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 40577 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 40955 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 41104 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 41141 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 41395 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 42538 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 42970 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 43396 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 43702 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 44116 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 44282 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 44962 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 45156 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 45607 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 45962 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 46158 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 46261 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 46478 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 46575 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 46942 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 46947 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 46983 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 47821 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 48916 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 49811 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 50468 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 50702 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 51632 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 52692 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 53491 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 54645 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 54795 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 55618 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 56237 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 56746 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 57802 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 58173 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 58359 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 58664 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 59040 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 59719 (UDP)
n=1	192.168.125.2 53 -> 192.168.125.132 60338 (UDP)
n=1	192.168.125.254 67 -> 192.168.125.1 68 (UDP)
n=1	20.10.16.51 443 -> 192.168.125.132 58252 (TCP)
