# BANNER FILE NOT PROVIDED (-b option)
# BULK_EXTRACTOR-Version: 2.0.3
# Feature-Recorder: domain
# Filename: otw_pt2.pcapng
# Feature-File-Version: 1.1
9445511-BASE64-657	www.iec.ch	\000\000\000\000\026IEC http://www.iec.ch\000\000\000\000\000\000\000\000\000\000\000\026IEC 
11529032	www.digicert.com	\006\001\005\005\007\002\001\026\033http://www.digicert.com/CPS0~\006\010+\006\001\005\005\007\001\001
11529089	ocsp.digicert.com0H	\006\001\005\005\0070\001\206\030http://ocsp.digicert.com0H\006\010+\006\001\005\005\0070\002\206<http
11529127	cacerts.digicert.com	\006\001\005\005\0070\002\206<http://cacerts.digicert.com/DigiCertSHA2Sec
11530757	ocsp.digicert.com	\006\001\005\005\0070\001\206\030http://ocsp.digicert.com0@\006\010+\006\001\005\005\0070\002\2064ht
11530795	cacerts.digicert.com	\006\001\005\005\0070\002\2064http://cacerts.digicert.com/DigiCertGlobalR
11530866	crl3.digicert.com	r07\2405\2403\2061http://crl3.digicert.com/DigiCertGlobalR
11530923	crl4.digicert.com	l07\2405\2403\2061http://crl4.digicert.com/DigiCertGlobalR
11552419	www.microsoft.com	\006\001\005\005\0070\002\206ahttp://www.microsoft.com/pkiops/certs/Mi
11552530	oneocsp.microsoft.com	\006\001\005\005\0070\001\206!http://oneocsp.microsoft.com/ocsp0\035\006\003U\035\016\004\026\004\024
11553010	www.microsoft.com	[0Y\240W\240U\206Shttp://www.microsoft.com/pkiops/crl/Micr
11553136	www.microsoft.com	\006\001\005\005\007\002\001\0263http://www.microsoft.com/pkiops/Docs/Rep
11556052	ocsp.digicert.com	\006\001\005\005\0070\001\206\030http://ocsp.digicert.com0@\006\010+\006\001\005\005\0070\002\2064ht
11556090	cacerts.digicert.com	\006\001\005\005\0070\002\2064http://cacerts.digicert.com/DigiCertGlobalR
11556161	crl3.digicert.com	r07\2405\2403\2061http://crl3.digicert.com/DigiCertGlobalR
11556218	crl4.digicert.com	l07\2405\2403\2061http://crl4.digicert.com/DigiCertGlobalR
11810877	crl.r2m02.amazontrust.com	200\240.\240,\206*http://crl.r2m02.amazontrust.com/r2m02.crl0\023\006\003U\035
11810970	ocsp.r2m02.amazontrust.com	\006\001\005\005\0070\001\206!http://ocsp.r2m02.amazontrust.com06\006\010+\006\001\005\005\0070\002\206*ht
11811017	crt.r2m02.amazontrust.com	\006\001\005\005\0070\002\206*http://crt.r2m02.amazontrust.com/r2m02.cer0\014\006\003U\035
11812402	ocsp.rootca1.amazontrust.com	\006\001\005\005\0070\001\206#http://ocsp.rootca1.amazontrust.com0:\006\010+\006\001\005\005\0070\002\206.ht
11812451	crt.rootca1.amazontrust.com	\006\001\005\005\0070\002\206.http://crt.rootca1.amazontrust.com/rootca1.cer0?\006\003
11812516	crl.rootca1.amazontrust.com	604\2402\2400\206.http://crl.rootca1.amazontrust.com/rootca1.crl0\023\006\003
11813586	ocsp.rootg2.amazontrust.com	\006\001\005\005\0070\001\206"http://ocsp.rootg2.amazontrust.com08\006\010+\006\001\005\005\0070\002\206,ht
11813634	crt.rootg2.amazontrust.com	\006\001\005\005\0070\002\206,http://crt.rootg2.amazontrust.com/rootg2.cer0=\006\003U
11813697	crl.rootg2.amazontrust.com	402\2400\240.\206,http://crl.rootg2.amazontrust.com/rootg2.crl0\021\006\003U
11814974	o.ss2.us	\006\001\005\005\0070\001\206\020http://o.ss2.us/0!\006\010+\006\001\005\005\0070\002\206\025h
11815004	x.ss2.us	\006\001\005\005\0070\002\206\025http://x.ss2.us/x.cer0&\006\003U\035\037\004\0370
11815044	s.ss2.us	\0350\033\240\031\240\027\206\025http://s.ss2.us/r.crl0\021\006\003U\035 \004\0120
11820951	www.microsoft.com	\006\001\005\005\0070\002\206ahttp://www.microsoft.com/pkiops/certs/Mi
11821062	oneocsp.microsoft.com	\006\001\005\005\0070\001\206!http://oneocsp.microsoft.com/ocsp0\035\006\003U\035\016\004\026\004\024
11821642	www.microsoft.com	[0Y\240W\240U\206Shttp://www.microsoft.com/pkiops/crl/Micr
11821768	www.microsoft.com	\006\001\005\005\007\002\001\0263http://www.microsoft.com/pkiops/Docs/Rep
11823591	ocsp.digicert.com	\006\001\005\005\0070\001\206\030http://ocsp.digicert.com0@\006\010+\006\001\005\005\0070\002\2064ht
11823629	cacerts.digicert.com	\006\001\005\005\0070\002\2064http://cacerts.digicert.com/DigiCertGlobalR
11823700	crl3.digicert.com	r07\2405\2403\2061http://crl3.digicert.com/DigiCertGlobalR
11823757	crl4.digicert.com	l07\2405\2403\2061http://crl4.digicert.com/DigiCertGlobalR
11831994	www.microsoft.com	\006\001\005\005\0070\002\206ahttp://www.microsoft.com/pkiops/certs/Mi
11832105	oneocsp.microsoft.com	\006\001\005\005\0070\001\206!http://oneocsp.microsoft.com/ocsp0\035\006\003U\035\016\004\026\004\024
11833749	www.microsoft.com	[0Y\240W\240U\206Shttp://www.microsoft.com/pkiops/crl/Micr
11835698	ocsp.digicert.com	\006\001\005\005\0070\001\206\030http://ocsp.digicert.com0@\006\010+\006\001\005\005\0070\002\2064ht
11835736	cacerts.digicert.com	\006\001\005\005\0070\002\2064http://cacerts.digicert.com/DigiCertGlobalR
11835807	crl3.digicert.com	r07\2405\2403\2061http://crl3.digicert.com/DigiCertGlobalR
11835864	crl4.digicert.com	l07\2405\2403\2061http://crl4.digicert.com/DigiCertGlobalR
12146962	crl3.digicert.com	\2040@\240>\240<\206:http://crl3.digicert.com/DigiCertTLSRSAS
12147028	crl4.digicert.com	l0@\240>\240<\206:http://crl4.digicert.com/DigiCertTLSRSAS
12147123	www.digicert.com	\006\001\005\005\007\002\001\026\033http://www.digicert.com/CPS0\006\010+\006\001\005\005\007\001\001
12147180	ocsp.digicert.com0I	\006\001\005\005\0070\001\206\030http://ocsp.digicert.com0I\006\010+\006\001\005\005\0070\002\206=http
12147218	cacerts.digicert.com	\006\001\005\005\0070\002\206=http://cacerts.digicert.com/DigiCertTLSRSAS
12148851	ocsp.digicert.com	\006\001\005\005\0070\001\206\030http://ocsp.digicert.com0@\006\010+\006\001\005\005\0070\002\2064ht
12148889	cacerts.digicert.com	\006\001\005\005\0070\002\2064http://cacerts.digicert.com/DigiCertGlobalR
12148960	crl3.digicert.com	907\2405\2403\2061http://crl3.digicert.com/DigiCertGlobalR
12156647	example.com	FROM:<CryptoCat@example.com>\015\012\000\000\000|\000\000\000\006\000\000\000X\000
12156953	example.com	t TO:<0xM4hm0ud@example.com>\015\012\000x\000\000\000\006\000\000\000X\000\000\000
12157850	example.com	ient <0xM4hm0ud@example.com>\015\012From: Author 
12157888	example.com	thor <CryptoCat@example.com>\015\012\015\012--=========
12359376	crl.r2m01.amazontrust.com	200\240.\240,\206*http://crl.r2m01.amazontrust.com/r2m01.crl0\023\006\003U\035
12359469	ocsp.r2m01.amazontrust.com	\006\001\005\005\0070\001\206!http://ocsp.r2m01.amazontrust.com06\006\010+\006\001\005\005\0070\002\206*ht
12359516	crt.r2m01.amazontrust.com	\006\001\005\005\0070\002\206*http://crt.r2m01.amazontrust.com/r2m01.cer0\014\006\003U\035
12360902	ocsp.rootca1.amazontrust.com	\006\001\005\005\0070\001\206#http://ocsp.rootca1.amazontrust.com0:\006\010+\006\001\005\005\0070\002\206.ht
12360951	crt.rootca1.amazontrust.com	\006\001\005\005\0070\002\206.http://crt.rootca1.amazontrust.com/rootca1.cer0?\006\003
12361016	crl.rootca1.amazontrust.com	604\2402\2400\206.http://crl.rootca1.amazontrust.com/rootca1.crl0\023\006\003
12362262	ocsp.rootg2.amazontrust.com	\006\001\005\005\0070\001\206"http://ocsp.rootg2.amazontrust.com08\006\010+\006\001\005\005\0070\002\206,ht
12362310	crt.rootg2.amazontrust.com	\006\001\005\005\0070\002\206,http://crt.rootg2.amazontrust.com/rootg2.cer0=\006\003U
12362373	crl.rootg2.amazontrust.com	402\2400\240.\206,http://crl.rootg2.amazontrust.com/rootg2.crl0\021\006\003U
12363650	o.ss2.us	\006\001\005\005\0070\001\206\020http://o.ss2.us/0!\006\010+\006\001\005\005\0070\002\206\025h
12363680	x.ss2.us	\006\001\005\005\0070\002\206\025http://x.ss2.us/x.cer0&\006\003U\035\037\004\0370
12363720	s.ss2.us	\0350\033\240\031\240\027\206\025http://s.ss2.us/r.crl0\021\006\003U\035 \004\0120
12365392	crl.r2m01.amazontrust.com	200\240.\240,\206*http://crl.r2m01.amazontrust.com/r2m01.crl0\023\006\003U\035
12365485	ocsp.r2m01.amazontrust.com	\006\001\005\005\0070\001\206!http://ocsp.r2m01.amazontrust.com06\006\010+\006\001\005\005\0070\002\206*ht
12365532	crt.r2m01.amazontrust.com	\006\001\005\005\0070\002\206*http://crt.r2m01.amazontrust.com/r2m01.cer0\014\006\003U\035
12367094	ocsp.rootca1.amazontrust.com	\006\001\005\005\0070\001\206#http://ocsp.rootca1.amazontrust.com0:\006\010+\006\001\005\005\0070\002\206.ht
12367143	crt.rootca1.amazontrust.com	\006\001\005\005\0070\002\206.http://crt.rootca1.amazontrust.com/rootca1.cer0?\006\003
12367208	crl.rootca1.amazontrust.com	604\2402\2400\206.http://crl.rootca1.amazontrust.com/rootca1.crl0\023\006\003
12368454	ocsp.rootg2.amazontrust.com	\006\001\005\005\0070\001\206"http://ocsp.rootg2.amazontrust.com08\006\010+\006\001\005\005\0070\002\206,ht
12368502	crt.rootg2.amazontrust.com	\006\001\005\005\0070\002\206,http://crt.rootg2.amazontrust.com/rootg2.cer0=\006\003U
12368565	crl.rootg2.amazontrust.com	402\2400\240.\206,http://crl.rootg2.amazontrust.com/rootg2.crl0\021\006\003U
12369842	o.ss2.us	\006\001\005\005\0070\001\206\020http://o.ss2.us/0!\006\010+\006\001\005\005\0070\002\206\025h
12369872	x.ss2.us	\006\001\005\005\0070\002\206\025http://x.ss2.us/x.cer0&\006\003U\035\037\004\0370
12369912	s.ss2.us	\0350\033\240\031\240\027\206\025http://s.ss2.us/r.crl0\021\006\003U\035 \004\0120
